Company Tickers,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Stock Info,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-25,89.4000015258789,87.83999633789062,89.26000213623047,87.9800033569336,27302000,87.9800033569336,129.1999969482422,127.5,128.86000061035156,127.5,31938100.0,118.10283660888672,443.4700012207031,436.3900146484375,438.07000732421875,440.1000061035156,2237500,440.1000061035156,96.0,93.45857238769531,95.48143005371094,94.89142608642578,41623400.0,94.89142608642578,563.1400146484375,557.4600219726562,560.2999877929688,557.9500122070312,1334200.0,557.9500122070312
2015-06-26,88.33999633789062,86.83000183105469,88.12000274658203,88.01000213623047,38214600,88.01000213623047,127.98999786376953,126.51000213623047,127.66999816894531,126.75,44066800.0,117.4081039428711,443.489990234375,435.05999755859375,441.760009765625,438.1000061035156,2624500,438.1000061035156,95.31428527832031,93.08856964111328,95.30000305175781,93.08856964111328,30314900.0,93.08856964111328,560.0,551.8499755859375,559.7100219726562,553.0599975585938,2183800.0,553.0599975585938
2015-06-29,87.5,85.7300033569336,86.61000061035156,85.80000305175781,35957900,85.80000305175781,126.47000122070312,124.4800033569336,125.45999908447266,124.52999877929688,49161400.0,115.3517074584961,437.0,429.0,434.9800109863281,429.8599853515625,2753200,429.8599853515625,92.91285705566406,91.11714172363281,91.5057144165039,92.23143005371094,24575600.0,92.23143005371094,550.9000244140625,540.239990234375,546.75,541.25,1887800.0,541.25
2015-06-30,86.69999694824219,85.56999969482422,86.5999984741211,85.7699966430664,23016500,85.7699966430664,126.12000274658203,124.86000061035156,125.56999969482422,125.43000030517578,44370700.0,116.18538665771484,435.57000732421875,430.4599914550781,434.20001220703125,434.0899963378906,2596900,434.0899963378906,94.355712890625,92.78571319580078,93.35713958740234,93.84857177734375,16880500.0,93.84857177734375,545.9000244140625,539.5399780273438,545.0900268554688,540.0399780273438,1725500.0,540.0399780273438
2015-07-01,87.94999694824219,86.48999786376953,86.7699966430664,86.91000366210938,25260000,86.91000366210938,126.94000244140625,125.98999786376953,126.9000015258789,126.5999984741211,30238800.0,117.26915740966797,440.0,435.5799865722656,439.3500061035156,437.3900146484375,1987100,437.3900146484375,95.23857116699219,93.21857452392578,94.80571746826172,93.63571166992188,14699300.0,93.63571166992188,545.8099975585938,539.760009765625,543.6599731445312,543.2999877929688,1538000.0,543.2999877929688
2015-07-02,87.44000244140625,86.33999633789062,87.4000015258789,87.29000091552734,16908800,87.29000091552734,126.69000244140625,125.7699966430664,126.43000030517578,126.44000244140625,27211000.0,117.12094116210938,438.20001220703125,433.4800109863281,437.0,437.7099914550781,1343400,437.7099914550781,94.19857025146484,93.21428680419922,93.99857330322266,94.0442886352539,11053000.0,94.0442886352539,548.0,543.5700073242188,544.739990234375,547.3400268554688,1406200.0,547.3400268554688
2015-07-06,88.19000244140625,86.38999938964844,86.48999786376953,87.55000305175781,24635900,87.55000305175781,126.2300033569336,124.8499984741211,124.94000244140625,126.0,28060400.0,116.71336364746094,439.7300109863281,433.5199890136719,435.2300109863281,436.0400085449219,1903200,436.0400085449219,94.92857360839844,93.33999633789062,93.47285461425781,94.57142639160156,11808300.0,94.57142639160156,548.5800170898438,542.0999755859375,542.25,545.6199951171875,1280700.0,545.6199951171875
2015-07-07,87.8499984741211,85.2300033569336,87.80000305175781,87.22000122070312,33059900,87.22000122070312,126.1500015258789,123.7699966430664,125.88999938964844,125.69000244140625,46946800.0,116.42621612548828,437.7300109863281,425.57000732421875,435.67999267578125,436.7200012207031,3454200,436.7200012207031,95.42713928222656,92.62285614013672,95.01285552978516,94.0914306640625,21573300.0,94.0914306640625,551.0,539.8499755859375,547.4299926757812,550.030029296875,1678900.0,550.030029296875
2015-07-08,86.75,85.44999694824219,86.29000091552734,85.6500015258789,24399300,85.6500015258789,124.63999938964844,122.54000091552734,124.4800033569336,122.56999969482422,60761600.0,113.53618621826172,435.989990234375,428.8299865722656,434.3500061035156,429.70001220703125,2383100,429.70001220703125,93.99571228027344,92.28428649902344,93.47142791748047,93.50714111328125,12990600.0,93.50714111328125,548.280029296875,541.2000122070312,545.5999755859375,541.7000122070312,1383100.0,541.7000122070312
2015-07-09,87.5999984741211,85.6500015258789,86.7300033569336,85.87999725341797,23307400,85.87999725341797,124.05999755859375,119.22000122070312,123.8499984741211,120.06999969482422,78595000.0,111.22044372558594,438.7200012207031,434.1499938964844,434.8999938964844,434.3900146484375,2271400,434.3900146484375,95.84571075439453,94.28571319580078,94.9000015258789,95.72714233398438,16731400.0,95.72714233398438,548.8800048828125,544.6199951171875,548.6500244140625,544.6500244140625,1488300.0,544.6500244140625
2015-07-10,88.22000122070312,86.7699966430664,87.3499984741211,87.94999694824219,23245900,87.94999694824219,123.8499984741211,121.20999908447266,121.94000244140625,123.27999877929688,61354500.0,114.19384765625,444.7200012207031,439.0,440.489990234375,443.510009765625,2401000,443.510009765625,98.50285339355469,96.9000015258789,97.52285766601562,97.22856903076172,21636300.0,97.22856903076172,559.2899780273438,552.0,553.7100219726562,556.1099853515625,2171800.0,556.1099853515625
2015-07-13,90.22000122070312,88.41999816894531,88.66000366210938,90.0999984741211,29976700,90.0999984741211,125.76000213623047,124.31999969482422,125.02999877929688,125.66000366210938,41440500.0,116.39845275878906,457.8699951171875,447.5400085449219,448.2900085449219,455.57000732421875,3956800,455.57000732421875,102.3085708618164,98.07857513427734,98.09857177734375,101.08714294433594,33205200.0,101.08714294433594,572.8499755859375,558.7000122070312,559.510009765625,571.72998046875,2089600.0,571.72998046875
2015-07-14,90.80000305175781,89.6500015258789,90.45999908447266,89.68000030517578,26627800,89.68000030517578,126.37000274658203,125.04000091552734,126.04000091552734,125.61000061035156,31768100.0,116.35211181640625,469.6000061035156,458.1600036621094,462.32000732421875,465.57000732421875,4736200,465.57000732421875,101.63571166992188,99.6528549194336,101.27143096923828,100.37142944335938,19736500.0,100.37142944335938,589.7100219726562,574.1699829101562,574.5,584.1799926757812,3741600.0,584.1799926757812
2015-07-15,90.98999786376953,89.41999816894531,90.0,89.76000213623047,30886600,89.76000213623047,127.1500015258789,125.58000183105469,125.72000122070312,126.81999969482422,33649200.0,117.47294616699219,464.70001220703125,460.20001220703125,463.0400085449219,461.19000244140625,2987400,461.19000244140625,100.75,97.05000305175781,99.97000122070312,98.12999725341797,30898600.0,98.12999725341797,588.6900024414062,580.2100219726562,583.739990234375,583.9600219726562,2073300.0,583.9600219726562
2015-07-16,90.86000061035156,89.7699966430664,90.27999877929688,90.8499984741211,21804100,90.8499984741211,128.57000732421875,127.3499984741211,127.73999786376953,128.50999450683594,36222400.0,119.03837585449219,475.8800048828125,464.79998779296875,465.5,475.4800109863281,4095600,475.4800109863281,116.48999786376953,107.68000030517578,111.0199966430664,115.80999755859375,63461000.0,115.80999755859375,604.5,587.9199829101562,589.5,601.780029296875,5632100.0,601.780029296875
2015-07-17,95.38999938964844,92.54000091552734,92.55000305175781,94.97000122070312,54001600,94.97000122070312,129.6199951171875,128.30999755859375,129.0800018310547,129.6199951171875,46164700.0,120.0665512084961,485.4200134277344,477.25,477.70001220703125,483.010009765625,4932200,483.010009765625,117.87999725341797,114.23999786376953,117.33999633789062,114.7699966430664,25136900.0,114.7699966430664,703.0,678.0,680.0,699.6199951171875,12858100.0,699.6199951171875
2015-07-20,98.5999984741211,95.36000061035156,95.8499984741211,97.91000366210938,54860500,97.91000366210938,132.97000122070312,130.6999969482422,130.97000122070312,132.07000732421875,58900200.0,122.33599853515625,493.20001220703125,485.3999938964844,492.57000732421875,488.1000061035156,4752500,488.1000061035156,114.69999694824219,110.13999938964844,114.69999694824219,110.55000305175781,22676900.0,110.55000305175781,697.7999877929688,681.77001953125,688.97998046875,692.8400268554688,5121800.0,692.8400268554688
2015-07-21,99.23999786376953,97.13999938964844,98.94999694824219,98.38999938964844,39453300,98.38999938964844,132.9199981689453,130.32000732421875,132.85000610351562,130.75,76756400.0,121.11328887939453,488.8800048828125,482.54998779296875,487.8999938964844,488.0,3181800,488.0,113.70999908447266,109.31999969482422,110.20999908447266,112.51000213623047,14085400.0,112.51000213623047,705.5999755859375,684.1500244140625,684.8800048828125,695.3499755859375,3780200.0,695.3499755859375
2015-07-22,97.58000183105469,95.91999816894531,96.73999786376953,97.04000091552734,28299500,97.04000091552734,125.5,121.98999786376953,121.98999786376953,125.22000122070312,115450600.0,115.9908676147461,492.5,484.8999938964844,485.989990234375,488.2699890136719,3114900,488.2699890136719,113.87999725341797,110.55999755859375,112.13999938964844,111.5,10500500.0,111.5,713.3300170898438,691.6199951171875,694.02001953125,695.0999755859375,4155000.0,695.0999755859375
2015-07-23,97.44999694824219,94.80999755859375,96.95999908447266,95.44000244140625,29418800,95.44000244140625,127.08999633789062,125.05999755859375,126.19999694824219,125.16000366210938,50999500.0,115.93529510498047,491.6600036621094,475.70001220703125,491.6600036621094,482.17999267578125,9374400,482.17999267578125,112.18000030517578,109.83999633789062,110.91000366210938,110.0999984741211,8306800.0,110.0999984741211,696.0700073242188,671.5900268554688,691.8499755859375,674.72998046875,3811600.0,674.72998046875
2015-07-24,97.76000213623047,95.87999725341797,97.3499984741211,96.94999694824219,33444900,96.94999694824219,125.73999786376953,123.9000015258789,125.31999969482422,124.5,42162300.0,115.32392883300781,580.5700073242188,529.3499755859375,578.989990234375,529.4199829101562,21909400,529.4199829101562,111.68000030517578,108.9000015258789,111.55000305175781,109.33999633789062,8125100.0,109.33999633789062,677.7899780273438,653.1799926757812,676.77001953125,654.77001953125,4131100.0,654.77001953125
2015-07-27,96.61000061035156,93.83000183105469,96.58000183105469,94.16999816894531,38585400,94.16999816894531,123.61000061035156,122.12000274658203,123.08999633789062,122.7699966430664,44455500.0,113.72144317626953,544.9500122070312,526.5999755859375,527.75,531.4099731445312,7491000,531.4099731445312,109.86000061035156,106.25,107.79000091552734,106.43000030517578,11302600.0,106.43000030517578,667.0700073242188,651.5499877929688,651.5700073242188,658.27001953125,2919100.0,658.27001953125
